concentration,BGE,r
0.001,0.431740982189218,0.37874202649709177
0.005,0.4238544283000538,0.37800740116245557
0.01,0.421387122046764,0.3634889210007006
0.05,0.44040251171242445,0.4623872129352691
0.1,0.4154080142910871,0.37171083046095366
0.5,0.44363847676660007,0.49222930979676294
0.1,0.3595860071149096,0.22682250594961959
1.0e-7,0.43789177014116515,0.39920432148867463
5.0e-7,0.4383749342550814,0.38892081596064554
1.0e-6,0.4384410330180675,0.14871490162883821
5.0e-6,1.0e-15,0.005713177216408136
1.0e-5,0.3869358332355375,0.28531401649597204
5.0e-5,0.43780771346212866,0.36394486489639016
0.0001,1.0e-15,0.10387950570492933
0.0005,0.4542570788151076,0.8125436433530606
0.001,0.445901228742659,0.5041642758368158
0.005,0.4421231758833543,0.487006281668257
0.01,0.4491489513953885,0.5500696347665197
0.05,0.443765380508614,0.5654633331086495
0.1,0.45437238368917293,0.5920044205945107
0.5,0.4528108224872357,0.5148275687677317
0.1,0.4537150560968639,0.611220458207398
1.0e-7,1.0e-15,0.052913552866766286
5.0e-7,1.0e-15,0.041018025522303866
1.0e-6,0.45428275578693766,0.7133861750672755
5.0e-6,0.451493904551558,0.5617633121920319
1.0e-5,1.0e-15,0.08077933403368884
5.0e-5,0.4436834424902897,0.49295376044909145
0.0001,0.4382359028012676,0.5171116316034753
0.0005,1.0e-15,0.2897203124018385
0.001,1.0e-15,0.09216543999487369
0.005,0.43613196430687984,0.5904080294644126
0.01,0.45434850661723913,0.7388547099127981
0.05,0.39499832057160655,0.3571694814130232
0.1,1.0e-15,0.10203554188206791
0.5,0.45118046180674887,0.6100361930423095
0.1,1.0e-15,0.00604041081392707
1.0e-7,1.0e-15,0.005713177216408136
5.0e-7,0.411152851626798,0.4036010700799993
1.0e-6,0.45159719162086803,0.5920132647414039
5.0e-6,0.42420931361916653,0.4752058478083587
1.0e-5,0.429038894084584,0.7138386615674984
5.0e-5,0.4212235691242883,0.4654665087493063
0.0001,0.41727992088860516,0.44432367029149583
0.0005,0.423523119383268,0.4797875558002274
0.001,0.41425457449672554,0.4224445301778401
0.005,0.42913365244913587,0.5315145573811939
0.01,0.42878632010499884,0.5046420546207379
0.05,0.42829313000375635,0.5320780908992655
0.1,0.4287561992753107,0.6262249592997697
0.5,0.4282658976933926,0.518902155834701
0.1,0.4291403429516477,0.6415603870079271
1.0e-7,0.42620400264018654,0.4798871340571865
5.0e-7,0.4281100695892466,0.5392399139214414
1.0e-6,0.4189662626140579,0.4528243816286912
5.0e-6,0.40850082944784355,0.39739455704432636
1.0e-5,0.40627869182108894,0.37921651360725855
5.0e-5,0.42371094586542357,0.4729336041908102
0.0001,0.4044895668322706,0.44658789188126796
0.0005,0.42642474371875816,0.4838850769372238
0.001,0.36046773445500435,0.270108801669494
0.005,0.4234898748396209,0.47111530033805954
0.01,0.4244893951656868,0.48257597098122706
0.05,0.42300665173733676,0.13654327936633265
0.1,0.4224436823430101,0.1255025987086207
0.5,0.3817777494082834,0.3370076555596449
0.1,0.42490263803812034,0.4743990427649573
1.0e-7,0.4349746002678757,0.5752868841006377
5.0e-7,0.43932556263991274,0.8307564680079157
1.0e-6,0.43358675234110894,0.5899712942074197
5.0e-6,0.4306417418046444,0.5725821219362477
1.0e-5,0.43615795271303615,0.6422348231493417
5.0e-5,0.4284712072200973,0.5659468433271092
0.0001,0.44027444436710245,0.6489736712554818
0.0005,0.4398035762301338,0.5671195674217504
0.001,0.43899518373210594,0.6276678967034989
0.005,0.439793978802104,0.8000077567449969
0.01,0.43805000815387274,0.5581595511091827
0.05,0.4383224172394641,0.6690147357475024
0.1,0.43843249423571584,0.6737694809319033
0.5,0.4396139090011314,0.7199118067114592
0.1,0.4319097837853796,0.5803776045662137
1.0e-7,0.4266946577659994,0.5985212315649617
5.0e-7,0.4254806376231753,0.5668259603186493
1.0e-6,0.43506801948039814,0.592606747205166
5.0e-6,0.42200169480481786,0.5950562515567619
1.0e-5,0.43884388109159284,0.7271136895478301
5.0e-5,0.38485267174826565,0.3570316219381187
0.0001,0.4344903781410304,0.5839758606426032
0.0005,0.43555768088985597,0.6017858932964743
0.001,0.42711191408173566,0.15330662768872994
0.005,0.42708208658006397,0.14077311266849382
0.01,0.4037969733565089,0.4586462752089298
0.05,0.4360004913980797,0.584816085685897
0.1,0.39755918595793277,0.36604801649397894
0.5,0.4032176961781926,0.487189084129084
0.1,0.3930383556538853,0.3435607633335201
1.0e-7,0.3876996534508571,0.3233960611187887
5.0e-7,0.39617672326919706,0.3585138356718732
1.0e-6,0.3839395443068921,0.30251868459108466
5.0e-6,0.4037721787823374,0.4331570646774055
1.0e-5,0.40439745221245865,0.4643342830463368
5.0e-5,0.4029028632749215,0.4252807539292317
0.0001,0.40365631790813494,0.5116618757583469
0.0005,0.4039575599860919,0.48359227118678716
0.001,0.4040364351094959,0.5288999055222506
0.005,0.3989139267451602,0.33009140755047084
0.01,0.40255678592163147,0.4153186965540272
0.05,0.3899666359286324,0.33100873779581835
0.1,0.3754913928595608,0.2851428744817704
0.5,0.3736372429152177,0.2719852162842791
0.1,0.39691407675588203,0.35472819702843406
1.0e-7,0.3694675660749229,0.3160625567890685
5.0e-7,0.40081914291409676,0.37732827772057453
1.0e-6,0.312086498267326,0.18453146858226427
5.0e-6,0.39710404085844875,0.3675980700379882
1.0e-5,0.3980876798026474,0.37226763920036793
5.0e-5,0.39749905875717684,0.14044644391875574
0.0001,0.3967331873156964,0.12991675385205576
0.0005,0.3389682163128326,0.22708355977384237
0.001,0.39784280077938144,0.3531485674581317
0.005,0.48155389784969305,1.2276903037524938
0.01,0.46523411667187947,1.1568873032705045
0.05,0.48006928756002687,1.3173668818710835
0.1,0.4822568172227708,1.350962518686952
0.5,0.4811023945189334,1.2621785440567348
0.1,0.48293416093901176,2.208405487731601
1.0e-7,0.4791357412506856,0.8819748702435957
5.0e-7,0.4620067635365811,0.7276268202418776
1.0e-6,0.47821523051197123,1.0000289662040207
5.0e-6,0.4728284342481604,1.0440374423178689
1.0e-5,0.4593754091089915,0.7583708641173396
5.0e-5,0.47501415414874076,0.9893623383685054
0.0001,0.47416346100772433,1.1113534699965895
0.0005,0.47640298405478904,1.0458432974407532
0.001,0.48247851167264716,1.3102771418294767
0.005,0.4792986745578228,1.880185911247013
0.01,0.48026297449299016,1.7986492688425835
0.05,0.4833762897043007,1.5115769783666246
0.1,0.47871719270831203,2.58054031597991
0.5,0.4827657597122984,1.2802801547951836
0.1,0.4735283096789763,1.1894746054945693
1.0e-7,0.48059814406334456,1.2137570925303378
5.0e-7,0.48160470295444824,1.113004566816403
1.0e-6,0.44560247920749796,0.20537895820168844
5.0e-6,0.45496312889247165,0.19614609874625655
1.0e-5,0.47500960152790983,1.7922063175684437
5.0e-5,0.4804683774668739,0.9929761665417877
0.0001,0.4425070398197697,0.6755021007220645
0.0005,0.44584213584236543,0.9455826735350861
0.001,0.4414790668836662,0.7007902648459461
0.005,0.4381394227894193,0.6478437024299767
0.01,0.44134460206538373,0.6480741984995633
0.05,0.43621802157564643,0.6498769695719842
0.1,0.4467795695035081,0.6489736712554818
0.5,0.4446734729501782,0.5503992156744271
0.1,0.4457255485383638,0.7114834837185645
1.0e-7,0.4444330678383106,0.7318959918162784
5.0e-7,0.4443000373333746,0.5581595511091827
1.0e-6,0.4449763941121257,0.7140630443931748
5.0e-6,0.4452753510750991,0.7731284280664363
1.0e-5,0.4455410453392519,0.7333264993189121
5.0e-5,0.439369414976,0.6602980451567076
0.0001,0.4345229940970044,0.6827357954221933
0.0005,0.43365067850177264,0.6470089821199363
0.001,0.44244741952296346,0.7018590565248094
0.005,0.4306601656634296,0.6822685493617595
0.01,0.4456147787940662,0.8457303003858689
0.05,0.39715207518419904,0.40835028958359754
0.1,0.44193936936483214,0.6820930556295915
0.5,0.442829102983636,0.6981122026460433
0.1,0.43675737742473164,0.15719853945769213
1.0e-7,1.0e-15,0.005713176610271692
5.0e-7,0.41441744434137123,0.5272712742473492
1.0e-6,0.44330495858079594,0.675194233213881
5.0e-6,1.0e-15,0.10387950554328504
1.0e-5,0.45267846965955594,0.9667537802549013
5.0e-5,0.4514495712903776,0.886976003129871
0.0001,0.448419274170568,0.8279627423407272
0.0005,0.45309110138831876,0.9230097130023514
0.001,0.44750758857346584,0.8690300593972655
0.005,0.4543339905252561,0.6489736712554818
0.01,0.45072865531535633,0.5818788707560703
0.05,0.4534999416395261,0.7431611204128654
0.1,1.0e-15,0.052913552707967465
0.5,1.0e-15,0.04101802527509846
0.1,0.45385202966410293,0.751831453639003
1.0e-7,0.45478420869082536,0.9450979188007713
5.0e-7,1.0e-15,0.08077933385937938
1.0e-6,0.44974915426812184,0.8531016667044959
5.0e-6,0.44680532364013026,0.9365021186380315
1.0e-5,1.0e-15,0.28972031228855294
5.0e-5,1.0e-15,0.09216543990890207
0.0001,0.4436702301708005,0.9106981277717668
0.0005,0.45501991251264506,1.045560602612034
0.001,0.4195087068037312,0.5732493427168366
0.005,1.0e-15,0.1020355417179797
0.01,0.45263383739139895,0.8655073111063951
0.05,1.0e-15,0.006040410257239494
0.1,1.0e-15,0.005713176610271692
0.5,0.4326406894987967,0.7440881143918259
0.1,0.45323749179353645,0.8338526250058267
1.0e-7,0.42940147472249673,1.0722281812089784
5.0e-7,0.4278484035019313,1.0996613862864033
1.0e-6,0.4281716352760024,1.1891184754270565
5.0e-6,0.4276462239379688,1.25480853999939
1.0e-5,0.4290524578796571,1.1303985257763962
5.0e-5,0.427019521979387,1.4391513704396606
0.0001,0.4303964893666456,0.7901959125582794
0.0005,0.4281706843407915,0.6911582048550635
0.001,0.4302059914464763,0.9019663962976824
0.005,0.42878552929996594,0.8398857340993533
0.01,0.4276191922042757,0.7063703453739401
0.05,0.4202681431681191,0.7838247309382711
0.1,0.42940767614618425,1.0447556950872738
0.5,0.43012393995708686,0.997221135627802
0.1,0.4282268307288304,1.237090489833184
1.0e-7,0.42428172116154345,1.315615041723377
5.0e-7,0.42468420524989486,1.2521131274610076
1.0e-6,0.4295470191257828,1.4097003749596824
5.0e-6,0.42444143063421247,1.6136722237124055
1.0e-5,0.4303368092308642,1.2802801547951836
5.0e-5,0.41379768282875773,0.9134379718351618
0.0001,0.42888026810872226,1.0510019752341775
0.0005,0.42939868031435274,1.0192603449476372
0.001,0.4180248459630389,0.1897613535847562
0.005,0.4125683354370649,0.1748220575927031
0.01,0.41770098494370667,1.1404009202430876
0.05,0.42994614092303973,0.9543041259603694
0.1,0.4394028430514489,1.1441678142682914
0.5,0.43873201007468476,1.0996613862864033
0.1,0.43994116107819,1.2254067505155615
1.0e-7,0.4386512931514084,1.350962518686952
5.0e-7,0.43918981092961373,1.1788211146900016
1.0e-6,0.43906610307115324,1.8987998939535478
5.0e-6,0.4383400511073514,0.8074641560574847
1.0e-5,0.430022280644894,0.6415253480843237
5.0e-5,0.44087227208110746,0.969639136312325
0.0001,0.4324905916189723,0.9181032616839657
0.0005,0.4289333181804805,0.6585278242071254
0.001,0.43393705280040207,0.8806244171577855
0.005,0.43918602016307845,1.0304917774237305
0.01,0.44061846339606403,0.9948926574282814
0.05,0.4392022387771728,1.3002442860419587
0.1,0.4368746967855287,1.716132467850239
0.5,0.4374964734683751,1.6354894195088288
0.1,0.4407562774437815,1.5115769783666246
1.0e-7,0.4352058395793641,1.9563805227200466
5.0e-7,0.44041952042487287,1.3551857278923776
1.0e-6,0.42630066779440456,1.045179499236096
5.0e-6,0.43868458820099093,1.1310144769416932
1.0e-5,0.4391193332065914,1.1122839115634615
5.0e-5,0.4275168521739371,0.206347886508763
0.0001,0.4232949063193703,0.18758430377924715
0.0005,0.4329253452298289,1.5418063432168325
0.001,0.4397710904081318,1.046549064307477
0.005,0.40393162308416886,1.0039106671030948
0.01,0.4041073690726122,1.0996613862864033
0.05,0.40227557980293926,0.980974261803073
0.1,0.4019795375831302,1.0423657277925233
0.5,0.40347884079335516,1.0100542511860262
0.1,0.4011913598103692,1.1318592110255632
1.0e-7,0.4051665283049277,0.7284114427977482
5.0e-7,0.4047434277180506,0.6163088732594975
1.0e-6,0.40531953609294247,0.8026117320478248
5.0e-6,0.4041244495529043,0.871886514792501
1.0e-5,0.40443002943409445,0.644980253881474
5.0e-5,0.4032745534354655,0.751831453639003
0.0001,0.4046823436550735,1.0234641105983018
0.0005,0.4051260461321555,0.9188611092207327
0.001,0.4026733445866821,1.060428124960316
0.005,0.39817512073224715,1.0361581719209614
0.01,0.39829016492722086,0.9833671552130546
0.05,0.4040629549137522,1.1631456645555254
0.1,0.3976291904263307,1.1810796291002874
0.5,0.4053950465677234,1.2114867753990795
0.1,0.3824083128961864,0.7076558450323094
1.0e-7,0.40335582094516287,0.9947727015374552
5.0e-7,0.40386205999980385,0.9842543496507398
1.0e-6,0.3959614908874187,0.17940966226275504
5.0e-6,0.3979638042501006,0.16392036459221732
1.0e-5,0.3893348895092432,0.8945392942064718
5.0e-5,0.4043487327210995,0.9273323880855546
0.0001,0.4749477006630441,1.728425530340633
0.0005,0.45469356290616997,1.8052758972071468
0.001,0.4746372317875721,1.8856792102941742
0.005,0.4716294260035876,1.97174530123336
0.01,0.4772233461945902,1.81388439914255
0.05,0.4823829312967044,3.0265449978939056
0.1,0.4688478313574155,1.1335511872088924
0.5,0.4650410698502791,0.9779731994316619
0.1,0.4679453083651489,1.3561087792548152
1.0e-7,0.45029965841931885,1.3537345439011705
5.0e-7,0.45590865144311504,0.9407476514716581
1.0e-6,0.45478621311539535,1.2729459703138863
5.0e-6,0.47356691576998516,1.6773122719097446
1.0e-5,0.46594068550843987,1.5134471140097299
5.0e-5,0.47282182582243615,1.9395332801189147
0.0001,0.4810559343611778,2.7485064408277493
0.0005,0.4825449247029442,2.6480156732124613
0.001,0.4749188395475145,2.2120346988244757
0.005,0.4735241403319729,3.4361635646255744
0.01,0.4724438239876602,1.9902400950855959
0.05,0.47941612149816204,1.707081043804187
0.1,0.4733968907233628,1.7191124198338295
0.5,0.4603243728568972,1.616156757115831
0.1,0.46020042858462573,0.24730851499975184
1.0e-7,0.460814419464179,0.2297495028688151
5.0e-7,0.48258236376114205,2.791551384424157
1.0e-6,0.4715935756265533,1.5244014351678192
5.0e-6,0.44590787117019587,1.1895660057664317
1.0e-5,0.44131051682896905,1.2185612696122452
5.0e-5,0.44511359018073715,1.2855109643925897
0.0001,0.4456696768017808,1.350962518686952
0.0005,0.44569626353828207,1.2260475748128523
0.001,0.44585283314471524,2.0854764854086905
0.005,0.4457712270587869,0.8879746554285035
0.01,0.4426930034046265,0.7534177603651112
0.05,0.44378439446890594,0.9175096694749865
0.1,0.4421371553868308,0.9325371734580025
0.5,0.42063424025068435,0.6996716185810825
0.1,0.4430255606149508,0.913000858930836
1.0e-7,0.4465410163601675,1.0659251261342493
5.0e-7,0.4422326208311721,0.9934128556869031
1.0e-6,0.44610491320116324,1.3388632569298664
5.0e-6,0.4427853411809972,1.773137611466173
1.0e-5,0.4445701306391331,1.7461287305000357
5.0e-5,0.4461647824800946,1.5429023732408091
0.0001,0.4423290576527172,2.2417069564434335
0.0005,0.445504130407968,1.2802801547951836
0.001,0.43537737856848874,1.1068543985082528
0.005,0.44360417891657455,1.0510019752341775
0.01,0.44414372902495197,1.0192603449476372
0.05,0.43212787220427085,0.2140348689996909
0.1,1.0e-15,0.005713177020177398
0.5,0.43840399175700556,1.5961343791260814
0.1,0.4450307173454583,0.9434164053112196
1.0e-7,1.0e-15,0.10387950433214004
5.0e-7,0.45148271532559486,1.3285451075951595
1.0e-6,0.4541061876014168,1.2254067505155615
5.0e-6,0.45378254024358744,1.4861455516735742
1.0e-5,0.45461607990331976,1.2336801538568103
5.0e-5,0.4555644845669566,2.2158225450638276
0.0001,0.4496759072342683,0.9380526142052061
0.0005,0.43664727646204693,0.8252701185764932
0.001,0.4544266649305675,1.0400155435881366
0.005,1.0e-15,0.052913551518142934
0.01,1.0e-15,0.041018023422873626
0.05,0.4368287324528378,1.026066684851406
0.1,0.45448809609464924,1.2696749437979455
0.5,1.0e-15,0.08077933255333912
0.1,0.45389122217857103,1.44421903621158
1.0e-7,0.4515261572807632,1.8841374287343906
5.0e-7,1.0e-15,0.2897203114397423
1.0e-6,1.0e-15,0.09216543926474631
5.0e-6,0.45203032641370894,2.761904265519105
1.0e-5,0.4534306373125404,1.438822737097202
5.0e-5,0.44823081222819294,1.2400053939705564
0.0001,1.0e-15,0.10203554048852354
0.0005,0.4525543192022105,1.2009010290145499
0.001,1.0e-15,0.006040409725951079
0.005,1.0e-15,0.005713177020177398
0.01,0.45135408587689435,1.9546508846565365
0.05,0.4540416428463505,1.1658538900966215
0.1,0.42977799081616963,1.1740938048844207
0.5,0.42722685630954027,1.1946876085314524
0.1,0.4299706139601095,1.378230357098122
1.0e-7,0.4292549342203721,1.4600857192463907
5.0e-7,0.4296312166668576,1.1838278597867247
1.0e-6,0.429772259949804,2.2158225450638276
5.0e-6,0.4249592680419891,0.8465387006700035
1.0e-5,0.40938833513408585,0.7288594999517768
5.0e-5,0.42844778171947395,0.9188630151892626
0.0001,0.42052075279103607,1.0024650929281131
0.0005,0.4203935306337752,0.7605129772881447
0.001,0.4214709715119634,0.9565914936883412
0.005,0.42896617218106303,1.1605826830807597
0.01,0.42925412083987946,1.0792283700341907
0.05,0.42956333569500593,1.4289974682840327
0.1,0.42806954306028977,1.880185911247013
0.5,0.4287446718995555,1.7986492688425835
0.1,0.43066058244199557,1.664982371409677
1.0e-7,0.42656221442388986,2.4318916284802965
5.0e-7,0.43082314901975727,1.4316001440704496
1.0e-6,0.4215645031369749,1.115032934355804
5.0e-6,0.429885790130229,1.2740850371004662
1.0e-5,0.42799949129313364,1.1420728641520468
5.0e-5,0.41288253959987564,0.20488659038539386
0.0001,0.4181508685551227,0.18611395430649486
0.0005,0.42385175713581025,1.7407877117081036
0.001,0.42908730877779905,1.0819745022889402
0.005,0.4389068449133567,1.2062629329501988
0.01,0.43060694885328565,1.3739946471106883
0.05,0.44048286772660455,1.4844974951762255
0.1,0.43909184142332824,1.3891346837543392
0.5,0.43804346500340363,1.2827370427904063
0.1,0.4401691678172521,2.28871896280397
1.0e-7,0.4352363916664297,0.9016284165889888
5.0e-7,0.4356724865678119,0.8537857295660226
1.0e-6,0.4366725606720794,1.0679815027504667
5.0e-6,0.42673169109473663,1.0412853740368064
1.0e-5,0.3832937809262562,0.792851915449879
5.0e-5,0.42779427602608877,1.0126572557282865
0.0001,0.4401463429270154,1.2789804019929263
0.0005,0.4343889314560119,1.130230072183469
0.001,0.4401433172627706,1.5159091567908507
0.005,0.438486806238534,2.006283461072742
0.01,0.43930262036406026,1.9222121878392355
0.05,0.44090571868790895,1.6686178349952185
0.1,0.4364814388237861,2.707097531021657
0.5,0.4396448733318078,1.402698654862361
0.1,0.43309382511616046,1.2515463483573974
1.0e-7,0.43810940610364885,1.2084119805660614
5.0e-7,0.4387665988489302,1.2153400541473907
1.0e-6,0.2757742186972643,0.21422501139087113
5.0e-6,0.2966336733171181,0.19619554250699373
1.0e-5,0.43690724702538025,1.9307370564275899
5.0e-5,0.43987993700824357,1.1844730290579335
0.0001,0.40488541124909866,1.1619478666625696
0.0005,0.404399192910015,1.1337183937979516
0.001,0.4036991226639887,1.2276659957173734
0.005,0.4038957966239874,1.350962518686952
0.01,0.40458637115364077,1.1902616344824608
0.05,0.4041457563707616,1.8841591519712275
0.1,0.4032931260181298,0.7287552806501815
0.5,0.38672943663687953,0.6351398979576959
0.1,0.40589886863045643,1.0081386993570014
1.0e-7,0.40299848795731275,0.9531834793990122
5.0e-7,0.3901535448139106,0.6838685220043759
1.0e-6,0.40352510042725237,0.9219288340825204
5.0e-6,0.40566981647713957,1.163333134639585
1.0e-5,0.4053267728164923,0.9732056840397999
5.0e-5,0.4042951389502262,1.3002442860419587
0.0001,0.40129256358427756,1.5873402418807716
0.0005,0.40278890823613145,1.62130406384311
0.001,0.4055704631467284,1.5115769783666246
0.005,0.4007169965506469,1.9519763359972389
0.01,0.40512705032165863,1.2802801547951836
0.05,0.393103140874312,1.0466622327002848
0.1,0.40437215700650997,1.1507645948530123
0.5,0.40470523994127544,1.130758587849149
0.1,0.372377779407322,0.18642273603516843
1.0e-7,0.386016000218132,0.17436146878859599
5.0e-7,0.39626089834726597,1.3862775587779212
1.0e-6,0.4051805332712759,1.0616200142801036
5.0e-6,0.4796271830239386,1.927326937800419
1.0e-5,0.4551530140876824,1.9472684727886818
5.0e-5,0.46879367760377766,2.0774532506254864
0.0001,0.47747575197978537,2.2923485067818197
0.0005,0.47788043846938316,1.9936091748904723
0.001,0.48148201721666417,3.390552270587657
0.005,0.4705772591859915,1.2101826388590888
0.01,0.4705175833742104,1.0438060578629598
0.05,0.47449985274481676,1.4793073742335023
0.1,0.4627433858683735,1.4838431990640943
0.5,0.4649278635640597,1.032893317032897
0.1,0.4651871768273813,1.3887630556338533
1.0e-7,0.4784555262498226,1.8571171101886466
5.0e-7,0.47229952971189026,1.6658100053253024
1.0e-6,0.47831270249945546,2.234376752361764
5.0e-6,0.47918363470973824,2.998073705539368
1.0e-5,0.48134584208463954,2.884933220956234
5.0e-5,0.4669263782551445,2.4966749266669646
0.0001,0.4687009777711918,4.174160675826835
0.0005,0.4710575091105796,2.1817796380945436
0.001,0.48321656817152053,1.9229571017301343
0.005,0.47879128139528704,1.9029349156621658
0.01,0.47577025197647455,1.8203674775749554
0.05,0.4662678802976839,0.26249340128244775
0.1,0.46012014321283184,0.2299498180856313
0.5,0.48137238597999354,3.1092217026509195
0.1,0.47861758242787344,1.6992124426625645
1.0e-7,0.44606655083033414,1.357202067790733
5.0e-7,0.43602262738378117,1.3428046932189235
1.0e-6,0.4447003650711108,1.3374807030159024
5.0e-6,0.44632565691919235,1.6316063692499516
1.0e-5,0.4456477926826602,1.3501211025739068
5.0e-5,0.44672450409895414,2.3917822949304215
0.0001,0.4448949656479804,1.0025136189022208
0.0005,0.3953839725643733,0.787110553313586
0.001,0.44566093643405386,1.1789025747904678
0.005,0.43725030706686213,1.1392349643122701
0.01,0.4083668822237623,0.8328394652226491
0.05,0.4380852052208416,1.0980041281734867
0.1,0.4418504449353663,1.2721696862833376
0.5,0.44262907562387943,1.2331115350058726
0.1,0.4465309568224545,1.607267858276725
1.0e-7,0.445041407377505,2.0802347604558378
5.0e-7,0.44591066057614714,1.9975937050368893
1.0e-6,0.44526819717428356,1.5202856924496344
5.0e-6,0.4431910249514052,2.8407828452959074
1.0e-5,0.4404146004277115,1.4319608069325527
5.0e-5,0.44078122995322566,1.336027792948531
0.0001,0.4454486759207011,1.355981988359464
0.0005,0.4459588964047344,1.3541659259033683
0.001,0.2868494385134807,0.22240466907240403
0.005,1.0e-15,0.005713172620892826
0.01,0.4423725356541107,2.0010698043866633
0.05,0.44684592524788846,1.2988698721351208
0.1,1.0e-15,0.10387950300004632
0.5,0.4498093858795649,1.608439419482554
0.1,0.4558325181265786,1.7077637848327996
1.0e-7,0.4548591365411779,1.7529506076418322
5.0e-7,0.4519188334902445,1.527379709891307
1.0e-6,0.45471751360494617,2.466335978268847
5.0e-6,0.4364749581856208,1.0152896071878368
1.0e-5,0.42166837037059135,0.8807284947788684
5.0e-5,0.45047832124141873,1.2625541317542806
0.0001,1.0e-15,0.052913567479012914
0.0005,1.0e-15,0.04101802138567978
0.001,0.4238757839428059,1.1427535462319711
0.005,0.44929175364883567,1.4032001063492847
0.01,1.0e-15,0.08077933111687365
0.05,0.4552662123009589,1.7120292381018032
0.1,0.452963747831552,2.173352256094212
0.5,1.0e-15,0.28972031050616687
0.1,1.0e-15,0.0921654385562634
1.0e-7,0.45195502120289754,2.932800629278105
5.0e-7,0.45357570540888126,1.7659312958625666
1.0e-6,0.44760765537631003,1.4013286827536415
5.0e-6,1.0e-15,0.10203553913628977
1.0e-5,0.45283295704589593,1.4782217180876023
5.0e-5,1.0e-15,0.0060404058487853705
0.0001,1.0e-15,0.005713172620892826
0.0005,0.45260077536343535,2.1809109612306745
0.001,0.45399804919034703,1.3641397917200537
0.005,0.4279763602679615,1.730275415859299
0.01,0.39341493519020837,1.7347061156810168
0.05,0.42490561012270045,1.8369105149477258
0.1,0.42900706179392917,2.0024843476927496
0.5,0.4271988705651365,1.783051878560736
0.1,0.42929158275258705,2.872958867186009
1.0e-7,0.41818109381350127,1.1357785734224755
5.0e-7,0.3697920037272798,0.9547654751102789
1.0e-6,0.4268296513640449,1.3802346718200567
5.0e-6,0.3814097412358392,1.3494440981071734
1.0e-5,0.32793974452836194,0.9529878982316826
5.0e-5,0.38286617497169767,1.2726012361078343
0.0001,0.42347231882738323,1.6491459756794757
0.0005,0.4218625658561511,1.504402865426703
0.001,0.42946616308477203,1.97589907836255
0.005,0.429537411492398,2.6931543647331746
0.01,0.4303795261046497,2.6014844287015197
0.05,0.42450211116055436,2.1530493393633363
0.1,0.42816612504176416,3.5288994595099767
0.5,0.4214130426060469,1.9135669303309863
0.1,0.4270463794722341,1.6618963367557638
1.0e-7,0.4275528530634005,1.7210191695332773
5.0e-7,0.4274126741411473,1.6762554372177325
1.0e-6,0.07030654559194105,0.22479829883784885
5.0e-6,0.14024982522688256,0.21562292780104075
1.0e-5,0.4291092509579905,2.6900991058130628
5.0e-5,0.4228848699060171,1.5023526448836881
0.0001,0.4298554279680391,1.7432943484609638
0.0005,0.328010561624841,1.7888367435116683
0.001,0.43745367708564725,1.9809796220802502
0.005,0.4380239791915572,2.1717388525742747
0.01,0.4372529927090209,1.8698754841058411
0.05,0.4349246590039868,2.976413592588175
0.1,0.4166525046710461,1.1742045919955366
0.5,0.38251510648248355,0.9959076831551076
0.1,0.43509047569390685,1.4338671351915642
1.0e-7,0.3293069080821648,1.38409319262716
5.0e-7,0.3247479642252851,0.987957008694911
1.0e-6,0.3372330353493992,1.2981761368233697
5.0e-6,0.42329831293810366,1.7173531925598884
1.0e-5,0.3939854652736967,1.4990661959216665
5.0e-5,0.43816432320364085,2.1104780243143972
0.0001,0.43889771784979104,2.8801065168608027
0.0005,0.4402112819512378,2.7781271558500573
0.001,0.430736401699802,2.287890914587183
0.005,0.437140574869462,3.9094348523554068
0.01,0.41822234820569804,2.0348275575151513
0.05,0.43945153746989385,1.8121262386933654
0.1,0.4303522071650489,1.7513645205234745
0.5,0.4305179984948316,1.7064045118751436
0.1,0.13356582649745677,0.24369171468933953
1.0e-7,0.07862638013481146,0.2197772397253221
5.0e-7,0.43797082401254606,2.7836358683145375
1.0e-6,0.4366852435189118,1.624486831193589
5.0e-6,0.4047897941385219,1.646944822631382
1.0e-5,0.3936205895142731,1.6388252133790107
5.0e-5,0.4057669528699966,1.8456796211483681
0.0001,0.405840520509379,2.001455711679464
0.0005,0.40419322310640715,1.6640491464226481
0.001,0.40484633239096446,2.61107585143332
0.005,0.4017729846140111,1.0982130293098202
0.01,0.36855818715486827,0.9279979172906275
0.05,0.40436693372195526,1.3053991472616286
0.1,0.38625286758975763,1.277162154029973
0.5,0.36306099134335557,0.9398412917164536
0.1,0.3869438020916456,1.2072672588540319
1.0e-7,0.4043495941748943,1.5920365769146938
5.0e-7,0.39533766852044383,1.3815129605747192
1.0e-6,0.40539831148211913,1.8816811080985048
5.0e-6,0.403466339006083,2.380573920541007
1.0e-5,0.4045062198638829,2.2954929178896153
5.0e-5,0.4061828580919352,2.219557064185046
0.0001,0.404411131891822,3.5300615240215016
0.0005,0.40476525248118467,1.9103980811388726
0.001,0.4017002429143091,1.5460288534077344
0.005,0.4026724047925398,1.5357442433624746
0.01,0.4037422477873617,1.5493593230946725
0.05,0.22661521089592113,0.22410022207311836
0.1,0.25407270700806495,0.20723124138487836
0.5,0.403718655907393,2.4170464577144095
0.1,0.4044181997725489,1.474089857165385
1.0e-7,0.4835323714136568,2.078136091341827
